time [Myr],wd1 [m],wd2 [m],wd3 [m],wd4 [m]
0.205,-0.631002563853734,2.5654080682193907,24.716053696837818,39.23415359926466
0.2052,-0.6250025638537338,2.5407883118694485,24.72205369683782,39.23956187055312
0.2054,-0.6755717997335005,2.5467883118694488,24.72805369683782,39.245561869199996
0.2056,-0.6695717997335002,2.552788311869449,24.732893067125303,39.25150035973505
0.2058,-0.6695862892451085,2.558788311869449,24.73765664046799,39.257500358361064
0.206,-0.7334750506779812,2.5338357368965383,24.742345080090146,39.26350035836106
0.2062,-0.7295956535296586,2.5398357368965385,24.74695905278012,39.26950035836104
0.2064,-0.7461472347071396,2.4913616903538234,24.752959051773296,39.27550035698765
0.2066,-0.7634299707913943,2.47416578959168,24.758586288574975,39.281500355630904
0.2068,-0.7574299708000289,2.4503895825468653,24.764511141326842,39.287018445306494
0.207,-0.7699922864513038,2.385373847816652,24.74996155917971,39.29301844389352
0.2072,-0.7828116775635543,2.391373847816652,24.735046807516504,39.298416449533505
0.2074,-0.776949553163119,2.3973738478166524,24.720859012747674,39.3044164495335
0.2076,-0.7898556535395596,2.340842794323521,24.70646782243694,39.31041644807814
0.2078,-0.7838556535395593,2.287241424803888,24.692146240330494,39.31641644807814
0.208,-0.7778556535395591,2.2239964314141574,24.698146240330495,39.32241644807813
0.2082,-0.7718582218554086,2.1595857168582135,24.68412587922252,39.328365446235736
0.2084,-0.7683349360753748,2.0943372681147565,24.690125879155,39.33375206449814
0.2086,-0.8513265244586403,2.094052484210131,24.695755436531577,39.3391302740051
0.2088,-0.9373529629170836,2.029775582230638,24.681725605628184,39.34449993803753
0.209,-1.0155224480709002,2.035775582230638,24.667718365762482,39.349861267940916
0.2092,-1.0095224480709,2.005738652975147,24.6734419026833,39.355214119703966
0.2094,-1.0923280593682545,1.9742351745387516,24.659526055874615,39.3605516444632
0.2096,-1.1624499501441043,1.9089602200292504,24.665526055874615,39.3665516444632
0.2098,-1.156449950144106,1.9149602200292506,24.671526055874615,39.37255164446319
0.21,-1.2218252021140792,1.8905044962499034,24.67715740342335,39.37855164446319
0.2102,-1.2861096885216057,1.858217973784562,24.663238419554,39.38455164446319
0.2104,-1.2801096885216054,1.8642179737845623,24.649409469445864,39.39055164446318
0.2106,-1.2741096885216052,1.8003371202464962,24.655409469445864,39.39655164446318
0.2108,-1.3497229726202526,1.739914618377778,24.661409469445864,39.40255164446318
0.211,-1.3437232079277184,1.6974934150467718,24.667409469445865,39.40855164446318
0.2112,-1.3377232079277181,1.6368949916179716,24.653137411379795,39.41455164446318
0.2114,-1.331723207927718,1.6428949916179718,24.659137411379795,39.399715793650344
0.2116,-1.3257232079277177,1.6461523459127818,24.644549692103695,39.405133141393975
0.2118,-1.321566585381106,1.6493955222882448,24.650549692103695,39.38955966820571
0.212,-1.4148996361982675,1.655395522288245,24.656549692103695,39.37414283809547
0.2122,-1.4088996361982673,1.6613955222882453,24.64213129674696,39.37953712504496
0.2124,-1.501937287483889,1.6673955222882455,24.64813129674696,39.36474245268005
0.2126,-1.4959372874838888,1.646595066665288,24.633713074744303,39.37074245268005
0.2128,-1.4914547581389446,1.6252804541168118,24.639713074744304,39.37674245268005
0.213,-1.5866069496010091,1.61349175347058,24.645713074744304,39.382214418906216
0.2132,-1.6706327098563172,1.6188803271224685,24.631298090264977,39.387670089660574
0.2134,-1.664632709856317,1.6049815133800784,24.637298090264977,39.393670089660574
0.2136,-1.6586327098563167,1.593260765516252,24.6429933714591,39.399670089660574
0.2138,-1.6526327098563165,1.5992607655162487,24.62854565370608,39.405670089660575
0.214,-1.6466327098563163,1.5735894293330048,24.61416773969171,39.411670089660575
0.2142,-1.640632709856316,1.5621904485036353,24.62016773969171,39.417670089660575
0.2144,-1.7261941757705195,1.4894662737184703,24.62616773969171,39.423670089660575
0.2146,-1.8100092077399825,1.4193376976034529,24.61148336871164,39.42967008966057
0.2148,-1.8052021957599411,1.3519669807509338,24.596837827424135,39.43567008966057
0.215,-1.799202195759941,1.2870347350407556,24.582541144580865,39.4410753677574
0.2152,-1.7932021957599407,1.2242291483875753,24.567983693257958,39.425918571541615
0.2154,-1.8857380875896972,1.198797930386199,24.553740147920394,39.43140642221254
0.2156,-1.8797380875896987,1.1668553203935197,24.53918125576648,39.41620838683481
0.2158,-1.9691923212517342,1.1337795926643004,24.54518125576648,39.42220838683481
0.216,-1.9632091448404854,1.0832780513177944,24.53066379448027,39.42820838683481
0.2162,-1.9572091449672477,1.0337093070096728,24.53666379448027,39.434208386834804
0.2164,-1.9512091449672475,1.003192652498548,24.54266379448027,39.440208386834804
0.2166,-1.9653383695131694,1.0091926524985482,24.54833661482645,39.4462083868348
0.2168,-1.9794649932394783,1.0041509277608611,24.53348087182913,39.4522083868348
0.217,-1.9936671760080582,1.0101509277608614,24.519696657481912,39.45820838683479
0.2172,-2.008014866342977,0.9817589472340558,24.504447829824493,39.46420838683479
0.2174,-2.002014866342977,0.9715671062982842,24.489522361932067,39.470208386834784
0.2176,-2.0783536978069463,0.9561697381511465,24.49430284534275,39.476208386834784
0.2178,-2.072353697806946,0.9621697381511467,24.499028376520727,39.48220838683478
0.218,-2.1667359141546676,0.9151041962170687,24.469429739179095,39.48820838683478
0.2182,-2.1607359141546674,0.9158910260529218,24.438960921040692,39.49420838683477
0.2184,-2.2486799444807364,0.8779718164978583,24.444960921040693,39.50020838683477
0.2186,-2.242679944480738,0.8190793370848759,24.450960921040693,39.50620838683477
0.2188,-2.2366799444807377,0.7877183369946934,24.456960921040693,39.51220838683477
0.219,-2.2306799444807375,0.7565175986498538,24.462960921040693,39.50930434450109
0.2192,-2.2246799444807372,0.7155726869085086,24.466423800866266,39.50600310265887
0.2194,-2.218679944480737,0.7215726869085088,24.437214885272137,39.50273789478176
0.2196,-2.3211635398084702,0.6543255517007083,24.443214885272138,39.499507922265586
0.2198,-2.31516353980847,0.6295625476774731,24.446674622205585,39.49631227151969
0.22,-2.30916353980847,0.5833250535350167,24.415482573994026,39.50225241874621
0.2202,-2.3031635398084696,0.589325053535017,24.38448028469744,39.50819268939317
0.2204,-2.2971635398084693,0.5953250535350172,24.3535893359995,39.51413304595129
0.2206,-2.3949258313604602,0.5858962598810713,24.324373915205378,39.51964023485832
0.2208,-2.38892583136046,0.5751101816789266,24.295466091635532,39.525640234858315
0.221,-2.3829258313604598,0.5642342236673414,24.266857882905676,39.531075823715085
0.2212,-2.3769258313604595,0.5531128394128899,24.23855362747001,39.53655537949462
0.2214,-2.477558369648719,0.5417815792298697,24.210545279868146,39.53284176463365
0.2216,-2.4722254467251403,0.5283899374889991,24.21654527986814,39.52956976272417
0.2218,-2.486175922644142,0.5343899374889993,24.18965082726867,39.52631700545382
0.222,-2.4801804830124627,0.5299255384856814,24.195650827268672,39.52359962425284
0.2222,-2.494265928610016,0.5359090853445316,24.201650827268672,39.52044667772147
0.2224,-2.5082982580552535,0.5419090853445319,24.174482018348527,39.51688172628701
0.2226,-2.522163816795439,0.5437529325520671,24.14625775741772,39.51335806049114
0.2228,-2.516163816795439,0.47658983698913815,24.118308787991758,39.50987634754782
0.223,-2.5101638167954388,0.4195139406225117,24.091878947588285,39.51587634754782
0.2232,-2.5041638167954385,0.35831810665028385,24.097878947588285,39.52187634754782
0.2234,-2.59778579467954,0.3643181066502841,24.069862176157514,39.52734846336324
0.2236,-2.6790640181094307,0.3703181066502843,24.074515363598824,39.52488247234057
0.2238,-2.6730640181094305,0.32001631814747,24.080013643605355,39.53088247234057
0.224,-2.68600484143089,0.2689418296602284,24.086013643605355,39.52803958927074
0.2242,-2.6801363006214576,0.21713089476565983,24.05738400886348,39.53403958927074
0.2244,-2.693155843231251,0.2027314379137657,24.03150619584821,39.53076045087922
0.2246,-2.687155843231251,0.1861738335717007,24.03750619584821,39.536747075447835
0.2248,-2.68120399859761,0.16935858303360618,24.013278242925608,39.533524284440986
0.225,-2.6942102565883133,0.17059460685513628,24.019278242908,39.539524284440986
0.2252,-2.688310350320892,0.08429851312110515,23.995323203140487,39.54552428444099
0.2254,-2.6823103503208934,0.005505464062586896,23.971557142467844,39.543292051748445
0.2256,-2.695382820189371,-0.05415132828738578,23.977557142453158,39.549292051748445
0.2258,-2.689382820189371,-0.04815132828738555,23.951316560771232,39.554794307531914
0.226,-2.6833828201893706,-0.057736628121357825,23.957316560771233,39.55172229768232
0.2262,-2.6773828201893703,-0.08930067370270223,23.963316560486035,39.54917464061141
0.2264,-2.7553845832539974,-0.11044204356368681,23.969316560486035,39.54616578207023
0.2266,-2.835092828920125,-0.12565866049838093,23.944553566960224,39.54316906874107
0.2268,-2.8290928289201247,-0.1893105353573894,23.949263248140394,39.549156565339146
0.227,-2.8271720493097323,-0.18331053535738917,23.955161399770184,39.54666255410562
0.2272,-2.821172049309732,-0.19745526836329574,23.961161399770184,39.5437268519662
0.2274,-2.815172049309732,-0.19145526836329552,23.935960449157207,39.541287079663725
0.2276,-2.8091720493097316,-0.25814389182763975,23.911512838142727,39.53842875674626
0.2278,-2.803172049309733,-0.31427557014618657,23.886288794989866,39.54442875674625
0.228,-2.797172049309733,-0.3095409194701446,23.892288794989867,39.55042875674625
0.2282,-2.901868313869034,-0.32162026101495655,23.867008760332,39.55642875674625
0.2284,-2.995834513673154,-0.3156202610149563,23.873008760332,39.56242875674625
0.2286,-2.989834513673154,-0.37970395490967945,23.87900876007594,39.56842875674624
0.2288,-2.9853012896105753,-0.44686336839513885,23.884386526536893,39.574428756746244
0.229,-2.981624306486884,-0.4408633683951386,23.889674722685807,39.580428756746244
0.2292,-2.9756243064868837,-0.43551588513648554,23.894873729280455,39.586428756746244
0.2294,-3.0844993911418364,-0.4295158851364853,23.899196683547675,39.592428756746244
0.2296,-3.078499391141836,-0.4235158851364851,23.904741183737137,39.598428756746245
0.2298,-3.182276756565411,-0.41751588513648485,23.910233959373947,39.603841861713185
0.23,-3.176276756565411,-0.4115158851364846,23.883058910875498,39.60924690991082
0.2302,-3.2753303580381576,-0.4251083587242981,23.85624970572772,39.61524690991082
0.2304,-3.2693303580381574,-0.4367768737684976,23.82980192107791,39.620643936704866
0.2306,-3.263543025335002,-0.44907435049513467,23.8037194810927,39.6260331367564
0.2308,-3.3591722456805275,-0.44307435049513444,23.77742125074004,39.610214216777536
0.231,-3.3531722456805273,-0.4572949556778312,23.751592898016057,39.594454392443716
0.2312,-3.347172245680529,-0.45129495567783096,23.72492851271058,39.600454392443716
0.2314,-3.3411722456805286,-0.4618322198469116,23.698512869315522,39.59881886528651
0.2316,-3.3351722456805284,-0.4741766209505194,23.672334832546944,39.59670852475255
0.2318,-3.329172245680528,-0.46817662095051915,23.64639450994804,39.59417814972841
0.232,-3.323192481105071,-0.4634116918307427,23.62204377721875,39.59169531440335
0.2322,-3.317192481105071,-0.4592911868504821,23.62804377721875,39.58967670512947
0.2324,-3.3111924811050706,-0.45329118685048186,23.63404377700121,39.59561156057502
0.2326,-3.325181667921621,-0.44918241105670376,23.640043776780306,39.601110440828116
0.2328,-3.3192278284870316,-0.4438318350681385,23.646043776552297,39.59910843233852
0.233,-3.3132278284870313,-0.4552813246059024,23.65204377632773,39.59711399357582
0.2332,-3.3272687383156825,-0.4660529055335836,23.658043776106503,39.602612709753366
0.2334,-3.3212687383156823,-0.46005290553358336,23.664043775888548,39.600128529310524
0.2336,-3.315268738315682,-0.47459137800722573,23.670043775673786,39.59762004002446
0.2338,-3.3092713620747443,-0.4685913780072255,23.676043775471886,39.59512216889515
0.234,-3.32327200146902,-0.4625913780072253,23.682043775471886,39.60112216889515
0.2342,-3.3172720014690213,-0.4746791514307951,23.6871504744551,39.5864067079001
0.2344,-3.3113340052242624,-0.46867915143079486,23.69220701975951,39.57054070631169
0.2346,-3.325467058659285,-0.46267915143079463,23.697213467013974,39.55534837844731
0.2348,-3.3195021899766406,-0.4619437399935542,23.70216985414104,39.56073736159674
0.235,-3.3346593064715115,-0.5327874359014366,23.70707753522747,39.55877608741875
0.2352,-3.329976035593708,-0.6012005446599673,23.711937036181325,39.5647457427529
0.2354,-3.3239760355937076,-0.6816882623308445,23.716748876850197,39.5707457427529
0.2356,-3.3179760355937074,-0.6962296878979792,23.722748876672703,39.576701117923
0.2358,-3.3997809630668776,-0.690229687897979,23.728748876628362,39.5619263615598
0.236,-3.4783260734956354,-0.7570301127649053,23.734748876433294,39.546835071943875
0.2362,-3.472326073495635,-0.75727556511033,23.740748876433294,39.552411706573565
0.2364,-3.4866788820922014,-0.7512755651103298,23.746748876433294,39.55837407465798
0.2366,-3.480678882092201,-0.7666699810769018,23.752748876433294,39.54364283883004
0.2368,-3.4753033760502667,-0.8130636987509483,23.758748876237323,39.52904095264741
0.237,-3.4693033760502683,-0.8735424016247677,23.76474887621722,39.51408531834647
0.2372,-3.4838892723129558,-0.8675424016247675,23.770385257432,39.499571115021055
0.2374,-3.4778892723129555,-0.8615424016247673,23.756470519228927,39.50514568273744
0.2376,-3.4926384844966005,-0.9306144963788476,23.762470519228927,39.51078108410607
0.2378,-3.5080176807593766,-0.9901619442181975,23.768470519054326,39.51678108410607
0.238,-3.52289055135925,-0.9841619442181972,23.774090368028695,39.51449547354569
0.2382,-3.5398826719915686,-0.9988842174119767,23.780090367865547,39.512566923708796
0.2384,-3.5338826719915684,-0.9928842174119765,23.78609036771246,39.51062698393023
0.2386,-3.646520297281919,-1.068271008063661,23.792090367542258,39.51662698393023
0.2388,-3.751072031896115,-1.0622710080636608,23.798090367502542,39.52262698393023
0.239,-3.7450720318961146,-1.0562710080636641,23.80409036749218,39.52086935369727
0.2392,-3.8195403395700893,-1.121920872645081,23.809701821120147,39.52686935369727
0.2394,-3.8135403395709986,-1.193097154557929,23.815256532708396,39.52554292632054
0.2396,-3.8075758277338423,-1.2613902002357094,23.8204060362577,39.531143082086565
0.2398,-3.801577189711029,-1.2553902002357091,23.82553856100162,39.52944240577783
0.24,-3.795618633840986,-1.249390200235709,23.831125809143767,39.53504112218527
0.2402,-3.789618633840986,-1.323863608569134,23.837125809008526,39.540638086578284
0.2404,-3.783619821514483,-1.3678877823144013,23.843125808835914,39.53889779008492
0.2406,-3.777669992578227,-1.395636326679906,23.849125808672905,39.54489779008492
0.2408,-3.7916153831583372,-1.4456614487432802,23.855125808664233,39.55089779008492
0.241,-3.785615383158337,-1.43966144874328,23.861125808645838,39.55689779008492
0.2412,-3.779615383158337,-1.4543215959968414,23.8671258085091,39.56289779008492
0.2414,-3.7736153831583366,-1.4483215959968412,23.8731258085091,39.56889779008492
0.2416,-3.7676153831583363,-1.442321595996841,23.8791258085091,39.57489779008492
0.2418,-3.7816591237531867,-1.4363215959968407,23.885125808509102,39.58089779008492
0.242,-3.775726293012305,-1.436212403808387,23.888214963434066,39.58689779008492
0.2422,-3.789700145829457,-1.4513480850980187,23.891233757175428,39.59289779008492
0.2424,-3.803544604482237,-1.5129112954163269,23.878617746479577,39.59889779008492
0.2426,-3.797544604482237,-1.5745601490499332,23.865547156587613,39.60489779008492
0.2428,-3.7915446044822367,-1.5685601490499366,23.851611272477037,39.61089779008492
0.243,-3.7855446044822365,-1.5744466466545255,23.837183679986957,39.61689779008492
0.2432,-3.7994686379037717,-1.6497203076251772,23.841778402211638,39.62289779008492
0.2434,-3.7934686379037714,-1.6560250505172647,23.844774553115766,39.62889779008492
0.2436,-3.787468637903771,-1.6626282266760484,23.84767543408772,39.63489779008492
0.2438,-3.8643362208167407,-1.7477391538390918,23.82458637897483,39.64089779008492
0.244,-3.9388112862968523,-1.7714341707019265,23.83058637897483,39.64689779008492
0.2442,-3.932811286296854,-1.7956350411489908,23.816925232049073,39.65280830343293
0.2444,-3.9268112862968536,-1.7896350411489905,23.82248896551162,39.65880830343293
0.2446,-3.9208112862968534,-1.8170980543799544,23.827993240750782,39.66471072864951
0.2448,-3.914811286296853,-1.8787838774984351,23.833488555930064,39.67060508304299
0.245,-3.990607302966179,-1.944607256238406,23.838974859528328,39.67660508150813
0.2452,-3.984607302966179,-1.9695009576479663,23.844452162829025,39.68260508150813
0.2454,-3.9786073029661786,-2.0496036552861554,23.849920475743744,39.66784501769793
0.2456,-3.9726073029661784,-2.114792456916973,23.855379809180768,39.65208929907296
0.2458,-3.966607302966178,-2.156157347959894,23.828688458508218,39.65808929907296
0.246,-3.960607302966178,-2.150157347959894,23.80285947893214,39.66356546886298
0.2462,-3.9546073029661777,-2.1702203396908075,23.808859478932142,39.669452683074816
0.2464,-3.9486073029661775,-2.2179395903867096,23.795335664832713,39.65420297192384
0.2466,-3.9426073029661772,-2.2965085440459063,23.799556498972528,39.66020297192384
0.2468,-4.018080868770747,-2.290508544045906,23.770515747386916,39.66620297192384
0.247,-4.012080868770747,-2.344605281921737,23.74332212756033,39.650403743814095
0.2472,-4.006080868770747,-2.4367076260649334,23.74932212756033,39.634715516842306
0.2474,-4.0000808687707465,-2.5078259067589137,23.73523750053557,39.640715516842306
0.2476,-3.994080868770748,-2.5357349472897894,23.72129010320741,39.6467155168423
0.2478,-3.988080868770748,-2.5924802589157636,23.72683183385792,39.6527155168423
0.248,-3.9820808687707476,-2.5864802589157634,23.712128276900533,39.637684448845235
0.2482,-4.057604160107527,-2.580480258915763,23.698403428833657,39.643684448845235
0.2484,-4.0516041601075266,-2.6268551393752197,23.704403428833658,39.649684448845235
0.2486,-4.045604160107526,-2.620855139375223,23.690537542881845,39.655684448845236
0.2488,-4.039604160107526,-2.614855139375223,23.676376023873143,39.661684448845236
0.249,-4.033604160107526,-2.662826685187536,23.66270721359424,39.667684448845236
0.2492,-4.027604160107526,-2.6568266851875357,23.66870721359424,39.673684448845236
0.2494,-4.021604160107525,-2.6928858491946173,23.67470721359424,39.67957414319896
0.2496,-4.015604160107527,-2.7462336142543435,23.680270993137576,39.68557414319896
0.2498,-4.009604160107527,-2.7402336142543433,23.65434854698097,39.69157414319896
0.25,-4.0036041601075265,-2.734233614254343,23.659899803853563,39.69757414319896
0.2502,-3.997604160107528,-2.744674061489693,23.66544209559957,39.70307700787307
0.2504,-4.011717539837365,-2.7823065320722193,23.670378576263857,39.68723184239171
0.2506,-4.005717539837367,-2.776306532072219,23.67637857612818,39.69323184239171
0.2508,-3.9997175398373646,-2.8338795669373233,23.682378575964677,39.69923184239171
0.251,-3.9937175398376255,-2.8817804906336413,23.686382015671803,39.70471872772065
0.2512,-4.097063254230747,-2.928350281368669,23.65906022101202,39.688777785025074
0.2514,-4.091063254230747,-2.922350281368665,23.634219986358886,39.672949380669145
0.2516,-4.085063254230747,-2.973935064898054,23.638120157185647,39.65710581116058
0.2518,-4.079063254230746,-2.967935064898054,23.641966702772052,39.66310581116058
0.252,-4.073063254230746,-2.9619350648980536,23.645760062698074,39.66910581116058
0.2522,-4.067063254230748,-2.9559350648980534,23.64788548276826,39.67510581116057
0.2524,-4.061063254230746,-2.958510858285017,23.6499041998892,39.68110581116058
0.2526,-4.055063254230747,-2.9940344868202864,23.651816247817035,39.68710581116057
0.2528,-4.049063254230745,-3.0299389671037176,23.65362167571559,39.67197632638897
0.253,-4.043063254230747,-3.070905885535872,23.655320518490793,39.677976326388965
0.2532,-4.037063254230748,-3.106251261518306,23.66112203493466,39.66299068157877
0.2534,-4.031063254230746,-3.1419830765783985,23.662717402048614,39.66899068157877
0.2536,-4.025063254230748,-3.1853885777046216,23.668717402048607,39.67485775947556
0.2538,-4.019063254230746,-3.2033970015804414,23.641235243672938,39.68085775947556
0.254,-4.013063254230747,-3.197397001580441,23.64723524367293,39.666324496727924
0.2542,-4.007063254230747,-3.191397001580441,23.65323524367293,39.671797344382206
0.2544,-4.001063254230747,-3.194050323924955,23.63864761267985,39.65620649910859
0.2546,-3.9950632542307467,-3.1970876608523966,23.62252210629527,39.641200471295804
0.2548,-3.9890632542307465,-3.1910876608523964,23.606904892937735,39.647200471295804
0.255,-3.9830632542307463,-3.209941769187907,23.611017130120786,39.653200471295804
0.2552,-3.977063254230746,-3.2131212017953494,23.581362295275078,39.658798388137015
0.2554,-3.971063254230746,-3.246708356575656,23.551949724509388,39.66439409333168
0.2556,-3.9650632542307456,-3.2597256949120386,23.55794972450939,39.66998757737838
0.2558,-3.9590632542307453,-3.2759381888552355,23.52853987217608,39.667994864100685
0.256,-3.953063254230747,-3.2946253385480695,23.53453987217608,39.666426473212105
0.2562,-3.9470632542307467,-3.2886253385480693,23.540539871983327,39.66446879860219
0.2564,-3.9410632542307464,-3.282625338548069,23.544648603743873,39.662937309026205
0.2566,-3.935063254230748,-3.276625338548069,23.545988827802223,39.66189006191303
0.2568,-3.9290632542307478,-3.304700075487144,23.547222152454843,39.66084730663822
0.257,-3.9230632542307475,-3.2987000754871403,23.54834501850861,39.66684730663822
0.2572,-3.9170632542307473,-3.2927000754871436,23.549370360256248,39.67284730663822
0.2574,-3.911063254230747,-3.3223709287241796,23.516772887580657,39.671293703019025
0.2576,-3.905063254230747,-3.341751705559844,23.491455931132876,39.677293703019025
0.2578,-3.8990632542307466,-3.3856672657683724,23.459441203910295,39.683293703019025
0.258,-3.8930632542307464,-3.379667265768372,23.42990583602257,39.68232532317109
0.2582,-3.887063254230746,-3.373667265768372,23.39846684310657,39.68086058965653
0.2584,-3.881063254230746,-3.3676672657683717,23.37232243405183,39.68686058965653
0.2586,-3.8750632542307457,-3.4041108031010765,23.37832243405183,39.685143544613155
0.2588,-3.8690632542307473,-3.3981580975974843,23.381338131552816,39.68369061808899
0.259,-3.8630632542307453,-3.392158097597484,23.350348103663233,39.68969061808899
0.2592,-3.857063254230747,-3.386158097597484,23.32476529297187,39.69569061808899
0.2594,-3.851063254230745,-3.4379970831472413,23.330765292971876,39.70169061808899
0.2596,-3.8450632542307464,-3.491730342419004,23.31872492420365,39.70769061808899
0.2598,-3.839063254230748,-3.536228944371242,23.3061217309541,39.71369061808898
0.26,-3.833063254230746,-3.5798521545446,23.292714197640528,39.71969061808899
0.2602,-3.8270632542307474,-3.6229534081587325,23.297896924462712,39.72569061808898
0.2604,-3.821063254230747,-3.6169534081587322,23.30307181962991,39.731690618088976
0.2606,-3.815063254230747,-3.6278055852777094,23.307645838571702,39.737690618088976
0.2608,-3.8090632542307468,-3.6424509340300055,23.313044895964484,39.743285677772136
0.261,-3.8030632542307465,-3.658630545611107,23.319044895964485,39.74877702455694
0.2612,-3.7970632542307463,-3.6526305456111103,23.325044895910303,39.74680502173378
0.2614,-3.791063254230746,-3.6705568903362256,23.331044895685928,39.75280502173378
0.2616,-3.785063254230746,-3.704194188182214,23.337044895436584,39.75880502173378
0.2618,-3.7790632542307474,-3.698194188182214,23.34304489518314,39.76480502173378
0.262,-3.7730632542307454,-3.6921941881822136,23.34825199955647,39.77080502173378
0.2622,-3.767063254230747,-3.7123032340225457,23.334213364905743,39.77680502173378
0.2624,-3.761063254230745,-3.7063032340225455,23.319552322457618,39.78280502173378
0.2626,-3.7550632542307465,-3.7003032340225452,23.325552322457618,39.78880502173378
0.2628,-3.749063254230748,-3.694303234022545,23.33155232245762,39.79480502173378
0.263,-3.743063254230746,-3.688303234022545,23.33755232245762,39.80080502173378
0.2632,-3.7370632542307476,-3.6823032340225446,23.343552322053753,39.80680502173378
0.2634,-3.7310632542307456,-3.6763032340225443,23.34955232164636,39.81280502173378
0.2636,-3.725063254230747,-3.670303234022544,23.355552321570634,39.81880502173378
0.2638,-3.719063254230747,-3.6643032340225474,23.36155232120572,39.82480502173378
0.264,-3.7130632542307467,-3.658303234022547,23.367552320786977,39.83080502173378
0.2642,-3.7070632542307465,-3.652303234022547,23.373552320435806,39.83680502173378
0.2644,-3.7010632542307462,-3.6463032340225467,23.379552320087626,39.84280502173378
0.2646,-3.695063254230746,-3.6403032340225465,23.385552319658295,39.84880502173378
0.2648,-3.6890632542307475,-3.6343032340225463,23.391552319291648,39.85480502173377
0.265,-3.6830632542307455,-3.628303234022546,23.39755231885362,39.860805021733775
0.2652,-3.677063254230747,-3.622303234022546,23.403552318413716,39.86680502173377
0.2654,-3.671063254230745,-3.6163032340225456,23.409552318413716,39.872805021733775
0.2656,-3.6650632542307466,-3.6103032340225454,23.415552318343096,39.87880502173377
0.2658,-3.659063254230748,-3.604303234022545,23.42155231828235,39.88480502173377
0.266,-3.653063254230746,-3.598303234022545,23.42755231785879,39.89080502173377
0.2662,-3.6470632542307477,-3.5923032340225447,23.433552317858783,39.89680502173377
0.2664,-3.6410632542307457,-3.5863032340225445,23.43955231775019,39.88190398322025
0.2666,-3.6350632542307473,-3.5803032340225442,23.445552317750185,39.887222348274285
0.2668,-3.629063254230747,-3.574303234022544,23.451552317750185,39.87309916563004
0.267,-3.623063254230747,-3.568303234022544,23.457552317750185,39.85847790030982
0.2672,-3.6170632542307466,-3.5623032340225436,23.463119187323684,39.843764605397865
0.2674,-3.6110632542307464,-3.5563032340225433,23.4662793663596,39.82972715637394
0.2676,-3.605063254230746,-3.550303234022543,23.435941048032582,39.83572715637394
0.2678,-3.5990632542307477,-3.5443032340225464,23.405363645439756,39.82051698112605
0.268,-3.5930632542307457,-3.5383032340225427,23.406419856521723,39.82651698112605
0.2682,-3.5870632542307472,-3.532303234022546,23.375493824901593,39.81134088312853
0.2684,-3.5810632542307452,-3.526303234022542,23.381493824901593,39.81734088312853
0.2686,-3.575063254230747,-3.5203032340225455,23.387493824832497,39.82334088312853
0.2688,-3.5690632542307466,-3.5143032340225453,23.393493824286864,39.80865039302463
0.269,-3.5630632542307463,-3.508303234022545,23.399493824286864,39.79417264839729
0.2692,-3.557063254230746,-3.502303234022545,23.40274172358024,39.799618448324445
0.2694,-3.5510632542307476,-3.496303234022548,23.408120884389415,39.80553724792864
0.2696,-3.5450632542307456,-3.4903032340225444,23.414120884389416,39.80349364158216
0.2698,-3.539063254230747,-3.4843032340225477,23.420120884297738,39.80192361781684
0.27,-3.533063254230745,-3.478303234022544,23.426120884125687,39.80792361781684
0.2702,-3.5270632542307467,-3.4723032340225473,23.432120884125688,39.80641567186088
0.2704,-3.5210632542307483,-3.466303234022547,23.43812088412568,39.81205849975415
0.2706,-3.5150632542307463,-3.460303234022547,23.44412088359404,39.81769637373785
0.2708,-3.509063254230748,-3.4543032340225466,23.450120882990724,39.823171537819405
0.271,-3.503063254230746,-3.4483032340225463,23.45612088299073,39.82864122127964
0.2712,-3.4970632542307474,-3.442303234022546,23.462120882990725,39.83410522768739
0.2714,-3.491063254230747,-3.436303234022546,23.46812088237374,39.84001815372039
0.2716,-3.485063254230747,-3.4303032340225457,23.47412088237374,39.84547401240844
0.2718,-3.4790632542307467,-3.4243032340225454,23.480120882253942,39.85147401240844
0.272,-3.4730632542307465,-3.418303234022545,23.486120881707933,39.84968829373847
0.2722,-3.4670632542307462,-3.412303234022545,23.492120881071344,39.85568829373847
0.2724,-3.461063254230748,-3.4063032340225448,23.498120880552285,39.85388852869215
0.2726,-3.455063254230746,-3.4003032340225445,23.504120880552286,39.85988852869217
0.2728,-3.4490632542307473,-3.3943032340225443,23.51012088009133,39.85853635664392
0.273,-3.4430632542307453,-3.388303234022544,23.51612087939681,39.864536356643924
0.2732,-3.437063254230747,-3.382303234022544,23.52212087939681,39.87053635664392
0.2734,-3.4310632542307467,-3.3763032340225436,23.49085781803445,39.87644667408675
0.2736,-3.4250632542307464,-3.3703032340225434,23.462284258728236,39.8823546873198
0.2738,-3.419063254230746,-3.364303234022543,23.427299460057135,39.88780153565341
0.274,-3.413063254230746,-3.358303234022543,23.39497876610939,39.89380153565341
0.2742,-3.4070632542307475,-3.3523032340225463,23.362711098300668,39.89980153565341
0.2744,-3.4010632542307473,-3.346303234022546,23.36871109830067,39.90580153565341
0.2746,-3.395063254230747,-3.340303234022546,23.37471109830067,39.9118015356534
0.2748,-3.389063254230747,-3.3343032340225456,23.38071109830067,39.91767185424414
0.275,-3.3830632542307466,-3.3283032340225454,23.38671109830067,39.9022480505961
