time [Myr],sac1 [m],sac2 [m],sac3 [m],sac4 [m],sac5 [m],sac6 [m],sac7 [m],sac8 [m],sac9 [m],sac10 [m],sac11 [m],sac12 [m],sac13 [m],sac14 [m],sac15 [m],sac16 [m],sac17 [m],sac18 [m],sac19 [m],sac20 [m],sac21 [m],sac22 [m],sac23 [m],sac24 [m],sac25 [m],sac26 [m],sac27 [m],sac28 [m],sac29 [m],sac30 [m]
3.3,155.82840896577684,157.47686543603712,159.13958715606657,160.81686186043348,162.50535946449662,164.18498970312604,165.90076198158522,167.47555290555263,169.15899513682916,170.85138666174436,172.46713043406803,174.12457016842532,175.85000374077993,177.463024480923,179.14230606337728,180.79812348055256,182.57103102509333,184.18652911527113,185.87888530099562,189.39495446753273,190.243786389795,190.87292421232385,173.24876835973424,60.19415860778926,62.373296577167125,62.9851478683052,63.370691713756564,62.88737952809376,60.532222650753205,59.23797288640085
3.32,155.82840896577684,157.47686543603712,159.13958715606657,160.81686186043348,162.50535946449662,164.18498970312604,165.90076198158522,167.47555290555263,169.15899513682916,170.85138666174436,172.46713043406803,174.12457016842532,175.85000374077993,177.463024480923,179.14230606337728,180.79812348055256,182.57103102509333,184.18652911527113,185.87888530099562,189.39495446753273,190.243786389795,190.87292421232385,173.2892030391285,60.412929809672455,62.71390823723665,63.48336924949746,63.56388575690777,63.29853350337856,60.912884860186246,59.7968139372315
3.34,155.82840896577684,157.47686543603712,159.13958715606657,160.81686186043348,162.50535946449662,164.18498970312604,165.90076198158522,167.47555290555263,169.15899513682916,170.85138666174436,172.46713043406803,174.12457016842532,175.85000374077993,177.463024480923,179.14230606337728,180.79812348055256,182.57103102509333,184.18652911527113,185.87888530099562,189.39495446753273,190.243786389795,190.87292421232385,173.66480246646861,60.689627243248765,63.25211151201119,63.867670166778986,63.81132932558085,63.3364206756934,60.91289741381808,59.79682371259255
3.36,155.82840896577684,157.47686543603712,159.13958715606657,160.81686186043348,162.50535946449662,164.18498970312604,165.90076198158522,167.47555290555263,169.15899513682916,170.85138666174436,172.46713043406803,174.12457016842532,175.85000374077993,177.463024480923,179.14230606337728,180.79812348055256,182.57103102509333,184.18652911527113,185.87888530099562,189.39495446753273,190.243786389795,190.87292421232385,174.9444031805407,61.562540618366214,63.523589019820974,64.14456191749768,63.978617334725314,63.48856280924779,61.49309293073779,60.06211488669938
3.38,155.82840896577684,157.47686543603712,159.13958715606657,160.81686186043348,162.50535946449662,164.18498970312604,165.90076198158522,167.47555290555263,169.15899513682916,170.85138666174436,172.46713043406803,174.12457016842532,175.85000374077993,177.463024480923,179.14230606337728,180.79812348055256,182.57103102509333,184.18652911527113,185.87888530099562,189.39495446753273,190.243786389795,190.87292421232385,176.29148498803215,62.688379917736206,63.96430059584701,64.61373067868595,64.82221672305799,64.07110165637323,61.895211603831584,60.50074632947778
3.4,156.85842661211188,158.44827154082478,160.22137592404005,162.06227182432733,163.7638350270447,165.21425247234959,167.07968848903946,168.78426736406354,169.96216954671377,171.80391527776703,173.58068764848738,175.1975446037209,177.06536068896617,178.66161808469016,180.43903595049966,181.9499653670521,183.74817358611298,185.40195064969856,187.0209318254678,189.39842597037514,191.1768218576223,192.2251526691947,180.08292447204,63.07208448218724,64.13622464474759,64.80571651750503,65.17312844885406,64.42673497412065,62.53256256356613,60.96040721351283
3.42,159.25818911282568,160.94858328462297,162.54131108102035,164.27515372107808,165.8701404072508,167.6075766302161,169.21004837287762,170.9473438830806,172.65892812161428,174.3314981533935,175.9860591071569,177.5496423057338,179.28118226557967,180.77580436097924,182.60006864833434,184.22172213272117,185.89775596657802,187.47178184862696,189.2822344046642,190.78201414424106,193.46870527644643,194.3033081590276,184.60703253225657,63.79181302217267,64.43758747158604,65.16735144368016,65.41487847663223,64.72766058668067,62.66773404217382,61.468371327799396
3.44,160.96935164953584,162.70918196317135,164.31017521757695,166.03067218865675,167.60526342345463,169.33701029112862,171.0101638266644,172.69783305430224,174.40210965299852,175.95322984871817,177.65676673619006,179.12353709393318,180.97852965209395,182.66147833221757,184.30158991552662,185.8901186893855,187.63920415352652,189.35615043041386,191.00675100386408,192.71356470052038,194.45990107819418,195.91873928907623,197.96462255263748,64.48948131032483,64.80975621316568,65.42789155055816,65.41992568321801,64.86869373239288,62.95778986414082,61.67288819762917
3.46,161.86978137795694,163.51324785434088,165.24402846647877,166.87648720505013,168.56068422786345,170.2342717730573,171.8721504476069,173.59507593269612,175.16064521169184,176.84892656396784,178.53490587589667,180.15138518372896,181.83462842061658,183.57266860633035,185.22140999937957,186.89297888262865,188.54882382767107,190.21560725631008,191.8963409155263,193.53409828726527,195.90753309073384,196.97648642575317,199.3597654770095,64.48952015925126,64.85723381465495,65.61788643215371,65.82146339781376,65.09767887977102,63.58868074343112,62.26551179126624
3.48,161.95438843047714,163.6274356524555,165.26500233592068,166.94149732650104,168.69531737977954,170.34672855298928,171.93509517497608,173.59507593269612,175.265125249104,176.9530479436755,178.65365979503085,180.32100957548116,182.050340451706,183.59366739260645,185.30365285835913,187.0081880329391,188.6343734920084,190.33548013615334,191.98172823998712,193.62058964995745,195.90753309073384,196.97648642575317,199.3597654770095,65.79617282449068,65.54734409527879,66.55130979536924,66.2113585886532,65.71451479556124,64.17919058428839,62.34938607084898
3.5,161.95438843047714,163.6274356524555,165.26500233592068,166.94149732650104,168.69531737977954,170.34672855298928,171.93509517497608,173.59507593269612,175.265125249104,176.9530479436755,178.65365979503085,180.32100957548116,182.050340451706,183.59366739260645,185.30365285835913,187.0081880329391,188.6343734920084,190.33548013615334,191.98172823998712,193.62058964995745,195.90753309073384,196.97648642575317,199.3597654770095,66.52301706396977,65.7404415051517,66.75336312105607,66.59063444243249,65.91084758481539,64.82925063697682,62.63745940156275
3.52,161.95438843047714,163.6274356524555,165.26500233592068,166.94149732650104,168.69531737977954,170.34672855298928,171.93509517497608,173.59507593269612,175.265125249104,176.9530479436755,178.65365979503085,180.32100957548116,182.050340451706,183.59366739260645,185.30365285835913,187.0081880329391,188.6343734920084,190.33548013615334,191.98172823998712,193.62058964995745,195.90753309073384,196.97648642575317,199.3597654770095,71.02872960581513,66.28039169015989,67.19037212672366,67.04609123923387,66.12206501339233,64.94387809375027,63.13783776764098
3.54,161.95438843047714,163.6274356524555,165.26500233592068,166.94149732650104,168.69531737977954,170.34672855298928,171.93509517497608,173.59507593269612,175.265125249104,176.9530479436755,178.65365979503085,180.32100957548116,182.050340451706,183.59366739260645,185.30365285835913,187.0081880329391,188.6343734920084,190.33548013615334,191.98172823998712,193.62058964995745,195.90753309073384,196.97648642575317,199.3597654770095,79.10548538739707,66.58515402480745,67.66187268773577,67.45134861755533,66.36593847384017,65.49242887516318,64.00860882395138
3.56,162.12938209339598,163.86816381478687,165.5355991356786,167.2779514398512,168.9258100926912,170.47049717419674,172.22311384413072,173.80729613756296,175.56946123527104,177.27190818303006,178.90595627295545,180.4346478431151,182.1765872131923,183.91530789487487,185.5342306364924,187.19865951529658,188.93608272945625,190.61421988331813,192.20894734092462,193.8920104762598,195.90755948355223,197.23073837397692,199.3597654770095,84.05571734621302,67.2672311728844,68.1358967590959,67.70478704497611,66.81139663375271,65.88579084166679,64.62583079338928
3.58,164.24787250661643,165.94527593731712,167.4811568642948,169.22125410396765,170.61740418330228,172.4275787651715,174.23977597764548,175.9406212611433,177.50806408342396,179.3206953548282,180.98757505167723,182.63863697807082,184.23697361442277,185.82675003402395,187.26493111205448,189.19213025058798,190.99082212405872,192.6224265550649,194.35751393243714,195.96820142308684,197.61207606651243,199.33673987812617,201.23065708369117,94.27933697601982,68.01372860754402,68.20680239095614,67.77656423918044,67.2245036158797,66.44188006775819,65.03649892926136
3.6,166.75629032177514,168.56237175015846,170.09593828176028,171.55413994064025,173.3952496039944,175.0507237591655,176.88531218764797,178.71035686451398,180.30710755653047,181.20904976949558,183.08599657104523,185.26030005069518,187.06721214213505,188.36128368679437,189.9230569007296,191.20521319456074,193.69109762946294,195.36621815113693,196.81433571731694,198.7563777498496,200.55161395956077,202.05961017849106,203.8641611097205,109.2094931346842,68.64177628757398,68.65931337232593,68.45108754736381,67.56679493315386,66.82190623373602,65.49667624357846
3.62,169.5479426927634,171.24508643803114,173.16295520588866,174.87673734300836,176.5093315595508,178.16257213799338,179.80204305618622,181.53140317244586,183.02724916638138,184.65830784086407,186.47270991758415,187.8371848111695,189.56581130199595,190.99083255012235,193.20408009192488,194.8303486976169,196.48247057842815,198.23724942943264,199.80666542627276,201.4629865220439,202.9296809657955,204.81480552756076,206.618600010826,135.98775010313196,68.85889447249266,68.9207486918793,68.6454433942253,68.04195592779784,67.2599273965171,65.9522151347452
3.64,171.98989608383303,173.83340237309372,175.49024977370792,177.17966592808756,178.86054027449367,180.41992566360915,182.0499347606646,183.83011066333881,185.49247150848305,187.14024339495757,188.65917855191879,190.3636256339779,192.12641358981531,193.72723894987783,195.36427123414052,197.19696649324638,198.83064105693262,200.44945762881747,202.110072732823,203.83433462828987,205.471933166434,207.19790753309204,208.84072419281185,170.08172406551824,69.24677501102319,69.43959598258694,69.15961278624334,68.46979712941975,67.70578503552376,66.23840689180662
3.66,173.59599466209318,175.2864863598799,176.8976658411623,178.57828636531409,180.23844055339194,181.96536970392208,183.6226189847591,185.244889646935,186.92567007511798,188.55389926621086,190.28943447153816,191.90935886675044,193.59315139825588,195.27277185733078,196.9129753280308,198.59253332707138,200.25182174507526,201.9635583088937,203.55263778398844,205.23467627067075,206.89915580285393,208.64489501013006,210.2294331984759,215.77882132599365,69.81114405496446,69.8993850901235,69.77202573771433,69.0516736991712,67.93495700826675,66.67076050920615
3.68,174.18888452462753,175.86309209742052,177.54185403387805,179.19175488450014,180.91386213170742,182.47447722465475,184.21237437153005,185.83019930882395,187.50436581807963,189.24265018401368,190.80056024389157,192.575834330399,194.18578819824674,195.80735949347044,197.54072519294243,199.14935705046244,200.83211239928633,202.48055694260495,204.13266241561607,205.83840623018037,207.4814370617097,209.2007682852951,210.888030755502,217.67835585386473,70.24058017784138,70.18580838291236,70.36545614163967,69.5094823333494,68.38108562851983,66.9390434408851
3.7,174.209515567996,175.97863754338726,177.54185403387805,179.2828084925843,180.91386213170742,182.57777943427453,184.21237437153005,185.95121052204289,187.6205184572676,189.24265018401368,190.92105588570305,192.575834330399,194.2071047270552,195.89472371053722,197.54072519294243,199.23676952595747,200.91741066322936,202.56394625242797,204.26060461142498,205.9237202987567,207.58669258458187,209.31393733935397,210.888030755502,218.47428360670492,71.24298737451512,70.22731397250163,70.65323227196092,69.76151296309415,68.78206680584081,67.36124262676353
3.72,174.34277182779005,175.97864806717905,177.64872314453834,179.36981546876294,181.02852837264845,182.68913861576772,184.32174644297447,186.06887513416936,187.72920930728077,189.36882854688338,191.06693386042613,192.712370093582,194.33608164073246,196.04608278173376,197.6494013958943,199.300294610319,200.97801901416764,202.65214652005412,204.37109140225908,206.0465187408571,207.70434900107944,209.31393733935397,211.06721370797194,219.1020839440675,72.11276438016846,70.6601870964066,70.8127161409557,69.89438202952542,68.84646874176681,67.36124432888188
3.74,175.01619399212998,176.75180167816688,178.3887428214651,180.10848231948336,181.76052418393982,183.36627673389125,185.07321871083025,186.74729209010638,188.44807109281516,190.05786341474308,191.6068693628928,193.42709395431314,195.10667700145368,196.69758881011083,198.35559601438842,200.01263638973234,201.64008430458642,203.38180881230215,205.0507934363845,206.68381721148336,208.39792695401297,210.00056174207947,211.7707844050307,220.2813382186094,72.402464451274,71.02485888758885,71.1910367240403,70.2283055507486,69.25778768380736,67.806724825228
3.76,176.68962118469784,178.32395845102977,180.0704137901361,181.45316994047474,183.32758399158115,185.07598417631178,186.67201698297464,188.34714673343728,189.99015260278244,191.67250837001345,193.35092341809025,195.06415827129038,196.7360906608604,198.40020329551146,199.9475297999295,201.6930061395982,203.34547088409465,204.94610558661273,206.6624167528259,208.4203583932831,209.98216385914765,211.56008161155944,213.37572683732665,221.30489573708422,72.40249077300791,71.53040540947678,71.64492072568136,70.77403329903626,69.96352461161555,67.99960632203644
3.78,179.23871149311455,180.91244559812336,182.5170368145257,184.18611015946541,185.97676564972497,187.54904587469787,189.2975650477004,190.88513502424598,192.58122063845562,194.33530672449325,195.99483883134948,197.61644976178727,199.25057884749023,200.93749215877065,202.62068014176995,204.26634257069713,205.96770125677824,207.65048337000866,208.96093937663255,210.96067134144886,212.40817025613526,213.9901512834612,216.0609811030966,222.99049365850274,72.98143996739883,71.75121749811812,71.9527002147972,71.26406357444019,70.30731708199629,68.47870678616601
3.8,182.46763148655816,184.06409950038017,185.75818426676506,187.31206427930974,189.1049291085605,190.8268999885554,191.92993061739264,193.06225919070212,194.4844778278275,196.6593855079104,199.18963579467527,200.8406602025464,202.4212770321647,203.98670658972503,205.75710324235618,207.04417476088005,207.9826189008291,210.68220509588897,212.4877021490443,213.53421450341835,215.39217347634846,217.1299211690189,219.11264981445248,225.4494411153456,74.76403431762127,72.30439863320163,72.1483007708117,71.79888133142023,70.73928915222223,68.8097592670862
3.82,185.48165324746088,187.0554647890668,189.10928295225128,190.75115113822207,192.21318882075482,193.88479389472812,195.00347296762607,195.71918131045732,197.30971010076638,199.9293638316685,202.42651147000407,204.05124429608816,205.74679797895726,207.44004093309434,209.17160336481047,210.71641589768072,212.4022719377721,214.05356224044044,215.6625913631559,217.24028016446832,218.430225091056,220.51966350635746,222.4301323741735,225.83863335711868,77.41078765440622,72.65815709620911,72.81238783829758,72.46937092635928,71.16112498272409,69.13901419040982
3.84,188.498288843654,190.13115663590642,191.7868950731757,193.21910106228148,194.94336758653577,196.65935503661927,197.0935222818843,199.24933069499914,200.9407138835654,202.6807827608897,205.1925841092682,206.7799086224402,208.46590518639485,210.1492664759286,211.78004420029748,213.40441606278324,215.0642892290958,216.81248767920405,218.4459822537116,219.86588629591338,220.8857485589035,222.79578722543502,224.9365975979671,226.78098213723948,80.76643053201643,73.18649749528633,73.23075184343855,72.7617020732763,71.57334236758467,69.5225827224792
3.86,190.34316469403183,192.01717233612356,193.656825211163,195.38821250505234,197.03045208801535,198.71522011137992,200.403786207322,201.99258057293014,203.7089211326359,205.32592450698664,207.01407983518516,208.66165437542242,210.3314478522904,211.9881251467107,213.64320927095147,215.34535394798817,217.03159610539748,218.65148180372682,220.3346202320311,221.75633698866187,223.485115852024,225.21557505726994,227.00504244949275,228.72164050682915,83.37667963247574,73.5105462381102,73.51223780682179,73.10392287759953,72.10845438424937,69.89320770865247
3.88,191.3701109413269,192.95948138428557,194.64880328918068,196.34652607329312,197.94029984747644,199.6910683084001,201.36540856236167,202.96640295811264,204.63678695229677,206.28458954906733,207.9322213934558,209.6499120379343,211.3197160213042,212.98914111787528,214.69716817642575,216.33818432361812,218.02156268104935,219.66976153568308,221.3232056194964,222.98787035020322,224.60900250041306,226.30891569011916,227.9586574350181,229.6445430672248,89.73988465928794,74.08160652276656,74.17640267653002,73.48467347049935,72.26180228668939,70.00859845363996
3.9,191.74444598216456,193.40798137498436,195.0363290937842,196.72197252944213,198.37249714048184,200.04031993934714,201.78106705257807,203.38151501025845,205.05078830685034,206.75433768139422,208.46547030022955,210.114971764891,211.70266414105862,213.41498724890758,215.08113629773166,216.70717186850004,218.43798199287895,220.063466598447,221.77968892209913,223.45635187245162,225.04650766536278,226.7110867030361,228.42206586012733,230.1024899094623,95.96055654478641,74.76584949107553,74.85287983309814,74.10895164292947,72.49047841231636,70.4148990503432
3.92,192.1332101649743,193.78594057277562,195.51762324919636,197.1200580136094,198.83386579492642,200.45665535606702,202.13805847909038,203.79940113305437,205.46922393562852,207.12970289841977,208.79565728543656,210.47721293204208,212.14703501396994,213.88265023036533,215.466966679688,217.1423682586044,218.84308219940885,220.44554724204184,222.14004744967448,223.85400558613082,225.46660692258016,227.15290003345055,228.85953455449263,230.4724423258697,102.28577778851506,75.28849265563325,75.31107197589041,74.62408286869132,72.95534674960001,71.00526300305049
3.94,193.1898904284163,194.85447302100314,196.54861901655903,198.159727321042,199.81914969160573,201.5315748160481,203.12512880095127,204.85111491209244,206.5229323752142,208.1965921433983,209.79481782378693,211.53883099226132,213.1818749146919,214.8682246357445,216.47222530245693,218.12352515307367,219.82887218050692,221.54190509433116,223.07822017392783,224.88208428653783,226.4445717782725,228.1156346906864,229.77417422824692,231.481753109557,106.11563389530616,76.18647497878625,75.60452413106096,74.80740736883516,73.29587974209981,71.26374000813759
3.96,195.1197902807795,196.63731528084767,198.4375781827835,199.8508903886825,201.55357142354472,203.43469012780605,205.07974313931578,206.8041379067001,208.33693920498362,210.079665317166,211.64457331234237,213.2912438272516,214.98630743049478,216.699282603612,218.39089626819316,220.09754715232992,221.61809159511373,223.45201516715508,224.91082212742532,226.62618314650646,228.23889781815686,229.74923761392316,231.596210862887,233.35364300059703,113.74544898249309,76.69972695196499,76.13892995611324,75.35801591469713,74.04623462762109,71.65115276318201
3.98,197.71841426089688,199.49162469066843,201.11522785971457,202.27636556255234,203.7520335009503,205.343110400261,207.4665308654682,209.33363040085428,210.9018591180397,212.6451957504022,214.59606698762133,216.31291565299048,217.89015160025681,219.30552713717847,220.81345418125395,222.8502681683154,224.4266724929388,226.29804463087515,227.81486597919618,229.50991731901897,231.1472195421551,232.79836889725078,234.51779262811965,235.92203412794245,122.98468623337212,77.1480471892879,76.355812961848,75.75777888231893,74.36743663626977,72.20122240485915
4.0,200.99647943044891,201.5911255305769,202.5415515127308,204.07966022828197,206.96504560340554,209.56269242636353,211.30663711668916,211.68203453742308,213.91435861782014,215.62172106054487,217.99381971685062,219.41459954850612,220.68020267364219,221.80566162132448,224.09231251640358,225.82317320445821,227.42879414349716,229.27275480399632,230.24425754558283,232.18940058711945,233.69598692110483,235.59007013372897,237.80808359161242,239.41775321024133,132.86988762107882,77.88993528324848,76.81612751569006,76.17028421972616,75.18428371680508,72.60578765938305
